Wavelength_nm,Parans 54m,Parans 25m,Fluorescent lamp FL5,Cool white LED,Warm white LED,Daylight through glass,Unfiltered daylight
908,0.002903563,0.002692201,,0.0,0.0,0.012811586600000001,0.4738004
909,0.00284572,0.0026387309999999996,,0.0,0.0,0.0127496213,0.4622252
910,0.0028569359999999996,0.002662124,,0.0,0.0,0.012687656,0.45065
911,0.002860464,0.002668921,,0.0,0.0,0.012628847700000001,0.4480344
912,0.002825872,0.002619416,,0.0,0.0,0.0125700394,0.4454188
913,0.002796257,0.002603499,,0.0,0.0,0.0125112311,0.4428032
914,0.002700734,0.002512136,,0.0,0.0,0.0124524228,0.4401876
915,0.002736965,0.002542779,,0.0,0.0,0.0123936145,0.437572
916,0.0027303490000000004,0.002551898,,0.0,0.0,0.012334806200000001,0.4469362
917,0.002896695,0.002666032,,0.0,0.0,0.0122759979,0.4563004
918,0.0028709240000000004,0.0026739059999999998,,0.0,0.0,0.012217189600000001,0.46566460000000004
919,0.002930468,0.002728395,,0.0,0.0,0.0121583813,0.47502880000000003
920,0.00313021,0.0029003040000000002,,0.0,0.0,0.012099573,0.484393
921,0.003145522,0.002912142,,0.0,0.0,0.0116181242,0.4859826
922,0.0030607729999999997,0.002847004,,0.0,0.0,0.0111366754,0.4875722
923,0.002912763,0.002716217,,0.0,0.0,0.010655226600000001,0.4891618
924,0.002911439,0.002721088,,0.0,0.0,0.0101737778,0.4907514
925,0.002940235,0.0027310570000000003,,0.0,0.0,0.009692329,0.492341
926,0.002841057,0.002622984,,0.0,0.0,0.0092108802,0.456445
927,0.0027194479999999997,0.002544761,,0.0,0.0,0.0087294314,0.42054899999999995
928,0.002359031,0.002199641,,0.0,0.0,0.0082479826,0.38465299999999997
929,0.002138433,0.001981569,,0.0,0.0,0.0077665338,0.348757
930,0.001929996,0.0017954260000000001,,0.0,0.0,0.007285085,0.312861
931,0.001485939,0.00139291,,0.0,0.0,0.0070945012000000005,0.2770662
932,0.001268196,0.001199924,,0.0,0.0,0.0069039174,0.2412714
933,0.001205255,0.0011358730000000001,,0.0,0.0,0.0067133335999999995,0.2054766
934,0.00098523,0.00093557,,0.0,0.0,0.0065227498,0.1696818
935,0.00106628,0.0010006289999999998,,0.0,0.0,0.006332166,0.13388699999999998
936,0.001100558,0.001036257,,0.0,0.0,0.0061415822,0.15693619999999997
937,0.001180272,0.001111183,,0.0,0.0,0.0059509984,0.1799854
938,0.001319297,0.0012266080000000001,,0.0,0.0,0.0057604145999999995,0.20303459999999998
939,0.001401928,0.001309351,,0.0,0.0,0.0055698308,0.2260838
940,0.001667786,0.001558384,,0.0,0.0,0.005379246999999999,0.249133
941,0.0015905670000000002,0.001495234,,0.0,0.0,0.005284768799999999,0.2402746
942,0.0014026779999999999,0.001302894,,0.0,0.0,0.0051902905999999995,0.2314162
943,0.001315661,0.001231445,,0.0,0.0,0.0050958124,0.2225578
944,0.0013567689999999999,0.001278255,,0.0,0.0,0.0050013342,0.21369939999999998
945,0.0013693520000000001,0.001290444,,0.0,0.0,0.004906855999999999,0.204841
946,0.00138995,0.001295168,,0.0,0.0,0.0048123778,0.2099132
947,0.001316568,0.00123217,,0.0,0.0,0.0047178995999999996,0.2149854
948,0.00147432,0.0013914139999999999,,0.0,0.0,0.0046234214,0.2200576
949,0.001443193,0.0013568789999999999,,0.0,0.0,0.0045289432,0.2251298
950,0.001575105,0.001456445,,0.0,0.0,0.004434465,0.230202
951,0.0014731920000000001,0.001387738,,0.0,0.0,0.0045044036,0.2311414
952,0.001508276,0.00141773,,0.0,0.0,0.0045743422,0.23208079999999998
953,0.0015276579999999999,0.0014450939999999998,,0.0,0.0,0.0046442808,0.23302019999999998
954,0.00158002,0.001479674,,0.0,0.0,0.0047142194000000005,0.23395959999999996
955,0.0015249679999999998,0.001429189,,0.0,0.0,0.004784158,0.23489899999999997
956,0.00162245,0.001535914,,0.0,0.0,0.0048540966,0.24635859999999998
957,0.001715207,0.001617422,,0.0,0.0,0.0049240352,0.2578182
958,0.001705895,0.001587181,,0.0,0.0,0.0049939738,0.2692778
959,0.001666205,0.001570126,,0.0,0.0,0.0050639124,0.28073739999999997
960,0.001742415,0.0016376210000000001,,0.0,0.0,0.005133851,0.292197
961,0.0018650329999999999,0.001727993,,0.0,0.0,0.0053613742,0.3014166
962,0.001931136,0.001795097,,0.0,0.0,0.0055888974,0.3106362
963,0.001963832,0.0018560439999999998,,0.0,0.0,0.0058164206,0.31985579999999997
964,0.0020438929999999998,0.001917229,,0.0,0.0,0.0060439438,0.32907539999999996
965,0.00212936,0.001996012,,0.0,0.0,0.006271467,0.33829499999999996
966,0.0021929370000000003,0.002036285,,0.0,0.0,0.0064989902000000006,0.3615464
967,0.00224492,0.002103972,,0.0,0.0,0.0067265134,0.3847978
968,0.002454806,0.002303523,,0.0,0.0,0.0069540366000000004,0.4080492
969,0.002537286,0.002370927,,0.0,0.0,0.0071815598,0.43130060000000003
970,0.002604077,0.002437425,,0.0,0.0,0.007409083,0.45455200000000007
971,0.0026406859999999997,0.00247107,,0.0,0.0,0.0073443431,0.44498560000000004
972,0.002565263,0.002399927,,0.0,0.0,0.0072796032,0.4354192
973,0.002553984,0.002399871,,0.0,0.0,0.007214863300000001,0.42585280000000003
974,0.002476356,0.002338301,,0.0,0.0,0.0071501234000000006,0.4162864
975,0.0023763589999999998,0.002226206,,0.0,0.0,0.0070853835,0.40671999999999997
976,0.0024944389999999998,0.0023343360000000002,,0.0,0.0,0.0070206436,0.4141044
977,0.002522542,0.002392111,,0.0,0.0,0.0069559037,0.4214888
978,0.002590026,0.002430004,,0.0,0.0,0.006891163800000001,0.42887319999999995
979,0.002528402,0.002389335,,0.0,0.0,0.006826423900000001,0.43625759999999997
980,0.002584607,0.002445015,,0.0,0.0,0.0067616840000000004,0.443642
981,0.002616616,0.002475035,,0.0,0.0,0.00678065,0.45238459999999997
982,0.0027897670000000003,0.002613582,,0.0,0.0,0.0067996160000000005,0.4611272
983,0.002762547,0.0025743289999999998,,0.0,0.0,0.006818582,0.4698698
984,0.002824234,0.002657026,,0.0,0.0,0.006837548000000001,0.47861240000000005
985,0.002869538,0.002719956,,0.0,0.0,0.006856514,0.48735500000000004
986,0.002862607,0.002685687,,0.0,0.0,0.00687548,0.49092440000000004
987,0.002945843,0.002760172,,0.0,0.0,0.006894446,0.49449380000000004
988,0.002970417,0.002786397,,0.0,0.0,0.006913412,0.49806320000000004
989,0.0029660690000000004,0.0027995940000000003,,0.0,0.0,0.006932378,0.5016326
990,0.003010617,0.002846664,,0.0,0.0,0.006951344,0.505202
991,0.002998645,0.0028443979999999997,,0.0,0.0,0.006892733,0.5056212
992,0.0029777890000000002,0.002800444,,0.0,0.0,0.006834122,0.5060404
993,0.0030632940000000003,0.0029038159999999996,,0.0,0.0,0.006775511,0.5064596
994,0.002947355,0.0028012370000000003,,0.0,0.0,0.0067169,0.5068788
995,0.002975899,0.0028087140000000003,,0.0,0.0,0.0066582889999999995,0.5072979999999999
996,0.002849816,0.002698885,,0.0,0.0,0.0065996779999999994,0.5060695999999999
997,0.0029431329999999997,0.002781752,,0.0,0.0,0.006541066999999999,0.5048412
998,0.002943701,0.002814718,,0.0,0.0,0.006482456,0.5036128
999,0.0029513879999999997,0.0028287090000000004,,0.0,0.0,0.006423845,0.5023844000000001
1000,0.0030180520000000002,0.0028754379999999997,,0.0,0.0,0.006365234,0.501156
1001,0.0030180520000000002,0.0028754379999999997,,0.0,0.0,0.00630618488,0.49823700000000004
1002,0.0030180520000000002,0.0028754379999999997,,0.0,0.0,0.00624713576,0.49531800000000004
1003,0.0030180520000000002,0.0028754379999999997,,0.0,0.0,0.00618808664,0.492399
1004,0.0030180520000000002,0.0028754379999999997,,0.0,0.0,0.00612903752,0.48947999999999997
1005,0.0030180520000000002,0.0028754379999999997,,0.0,0.0,0.0060699884,0.48656099999999997
1006,,,,0.0,0.0,0.0060109392800000005,0.4873702
1007,,,,0.0,0.0,0.00595189016,0.4881794
1008,,,,0.0,0.0,0.00589284104,0.48898859999999994
1009,,,,0.0,0.0,0.00583379192,0.48979779999999995
1010,,,,0.0,0.0,0.0057747428000000005,0.49060699999999996
1011,,,,0.0,0.0,0.00571569368,0.4894364
1012,,,,0.0,0.0,0.00565664456,0.48826579999999997
1013,,,,0.0,0.0,0.00559759544,0.4870952
1014,,,,0.0,0.0,0.0055385463200000006,0.4859246
1015,,,,0.0,0.0,0.0054794972,0.484754
1016,,,,0.0,0.0,0.00542044808,0.4829044
1017,,,,0.0,0.0,0.00536139896,0.4810548
1018,,,,0.0,0.0,0.00530234984,0.47920520000000005
1019,,,,0.0,0.0,0.00524330072,0.47735560000000005
1020,,,,0.0,0.0,0.0051842516,0.47550600000000004
1021,,,,0.0,0.0,0.00512520248,0.4749568
1022,,,,0.0,0.0,0.005066153360000001,0.47440760000000004
1023,,,,0.0,0.0,0.00500710424,0.4738584
1024,,,,0.0,0.0,0.00494805512,0.47330920000000004
1025,,,,0.0,0.0,0.004889006,0.47276
1026,,,,0.0,0.0,0.00482995688,0.4720664
1027,,,,0.0,0.0,0.00477090776,0.4713728
1028,,,,0.0,0.0,0.00471185864,0.4706792
1029,,,,0.0,0.0,0.0046528095200000005,0.4699856
1030,,,,0.0,0.0,0.0045937604,0.469292
1031,,,,0.0,0.0,0.00453471128,0.46800579999999997
1032,,,,0.0,0.0,0.00447566216,0.46671959999999996
1033,,,,0.0,0.0,0.00441661304,0.4654334
1034,,,,0.0,0.0,0.00435756392,0.4641472
1035,,,,0.0,0.0,0.0042985148,0.46286099999999997
1036,,,,0.0,0.0,0.00423946568,0.4620084
1037,,,,0.0,0.0,0.0041804165600000005,0.46115579999999995
1038,,,,0.0,0.0,0.00412136744,0.46030319999999997
1039,,,,0.0,0.0,0.00406231832,0.45945059999999993
1040,,,,0.0,0.0,0.0040032691999999995,0.45859799999999995
1041,,,,0.0,0.0,0.00394422008,0.4570084
1042,,,,0.0,0.0,0.00388517096,0.45541879999999996
1043,,,,0.0,0.0,0.00382612184,0.4538292
1044,,,,0.0,0.0,0.00376707272,0.45223959999999996
1045,,,,0.0,0.0,0.0037080236,0.45065
1046,,,,0.0,0.0,0.00364897448,0.4500864
1047,,,,0.0,0.0,0.00358992536,0.4495228
1048,,,,0.0,0.0,0.00353087624,0.44895919999999995
1049,,,,0.0,0.0,0.00347182712,0.44839559999999995
1050,,,,0.0,0.0,0.003412778,0.44783199999999995
1051,,,,0.0,0.0,0.00338900718,0.44654599999999994
1052,,,,0.0,0.0,0.00336523636,0.44526
1053,,,,0.0,0.0,0.00334146554,0.443974
1054,,,,0.0,0.0,0.00331769472,0.442688
1055,,,,0.0,0.0,0.0032939239,0.441402
1056,,,,0.0,0.0,0.00327015308,0.43906100000000003
1057,,,,0.0,0.0,0.00324638226,0.43672000000000005
1058,,,,0.0,0.0,0.00322261144,0.434379
1059,,,,0.0,0.0,0.0031988406200000002,0.43203800000000003
1060,,,,0.0,0.0,0.0031750698000000003,0.42969700000000005
1061,,,,0.0,0.0,0.0031512989800000003,0.42903220000000003
1062,,,,0.0,0.0,0.0031275281600000003,0.4283674
1063,,,,0.0,0.0,0.00310375734,0.4277026
1064,,,,0.0,0.0,0.00307998652,0.42703779999999997
1065,,,,0.0,0.0,0.0030562157,0.42637299999999995
1066,,,,0.0,0.0,0.00303244488,0.42420539999999995
1067,,,,0.0,0.0,0.00300867406,0.42203779999999996
1068,,,,0.0,0.0,0.00298490324,0.4198702
1069,,,,0.0,0.0,0.00296113242,0.41770260000000003
1070,,,,0.0,0.0,0.0029373616,0.41553500000000004
1071,,,,0.0,0.0,0.00291359078,0.41550600000000004
1072,,,,0.0,0.0,0.00288981996,0.41547700000000004
1073,,,,0.0,0.0,0.00286604914,0.415448
1074,,,,0.0,0.0,0.00284227832,0.415419
1075,,,,0.0,0.0,0.0028185075,0.41539
1076,,,,0.0,0.0,0.00279473668,0.4137282
1077,,,,0.0,0.0,0.0027709658600000003,0.4120664
1078,,,,0.0,0.0,0.00274719504,0.41040459999999995
1079,,,,0.0,0.0,0.00272342422,0.40874279999999996
1080,,,,0.0,0.0,0.0026996534,0.40708099999999997
1081,,,,0.0,0.0,0.00267588258,0.4048556
1082,,,,0.0,0.0,0.00265211176,0.4026302
1083,,,,0.0,0.0,0.00262834094,0.40040479999999995
1084,,,,0.0,0.0,0.00260457012,0.39817939999999996
1085,,,,0.0,0.0,0.0025807993,0.395954
1086,,,,0.0,0.0,0.00255702848,0.39576599999999995
1087,,,,0.0,0.0,0.00253325766,0.395578
1088,,,,0.0,0.0,0.00250948684,0.39538999999999996
1089,,,,0.0,0.0,0.0024857160199999997,0.395202
1090,,,,0.0,0.0,0.0024619452,0.395014
1091,,,,0.0,0.0,0.0024381743799999998,0.3886558
1092,,,,0.0,0.0,0.0024144035600000002,0.3822976
1093,,,,0.0,0.0,0.00239063274,0.3759394
1094,,,,0.0,0.0,0.00236686192,0.3695812
1095,,,,0.0,0.0,0.0023430911,0.363223
1096,,,,0.0,0.0,0.00231932028,0.3583674
1097,,,,0.0,0.0,0.00229554946,0.3535118
1098,,,,0.0,0.0,0.00227177864,0.3486562
1099,,,,0.0,0.0,0.00224800782,0.3438006
1100,,,,0.0,0.0,0.002224237,0.338945
1101,,,,0.0,0.0,0.0021918599,0.3346676
1102,,,,0.0,0.0,0.0021594828,0.3303902
1103,,,,0.0,0.0,0.0021271057,0.3261128
1104,,,,0.0,0.0,0.0020947286,0.3218354
1105,,,,0.0,0.0,0.0020623515,0.317558
1106,,,,0.0,0.0,0.0020299744,0.3101736
1107,,,,0.0,0.0,0.0019975973000000004,0.3027892
1108,,,,0.0,0.0,0.0019652202000000002,0.2954048
1109,,,,0.0,0.0,0.0019328431,0.2880204
1110,,,,0.0,0.0,0.0019004660000000002,0.280636
1111,,,,0.0,0.0,0.0018680889000000003,0.2557804
1112,,,,0.0,0.0,0.0018357118000000001,0.23092479999999999
1113,,,,0.0,0.0,0.0018033347000000002,0.2060692
1114,,,,0.0,0.0,0.0017709576,0.1812136
1115,,,,0.0,0.0,0.0017385805000000002,0.156358
1116,,,,0.0,0.0,0.0017062034,0.1452454
1117,,,,0.0,0.0,0.0016738263,0.1341328
1118,,,,0.0,0.0,0.0016414492000000002,0.12302020000000001
1119,,,,0.0,0.0,0.0016090721,0.11190760000000001
1120,,,,0.0,0.0,0.0015766950000000001,0.10079500000000001
1121,,,,0.0,0.0,0.0015443179000000002,0.0965898
1122,,,,0.0,0.0,0.0015119408,0.09238460000000001
1123,,,,0.0,0.0,0.0014795637,0.0881794
1124,,,,0.0,0.0,0.0014471866000000002,0.0839742
1125,,,,0.0,0.0,0.0014148095000000001,0.079769
1126,,,,0.0,0.0,0.0013824324,0.08598280000000001
1127,,,,0.0,0.0,0.0013500553,0.0921966
1128,,,,0.0,0.0,0.0013176782000000001,0.09841040000000001
1129,,,,0.0,0.0,0.0012853011,0.1046242
1130,,,,0.0,0.0,0.001252924,0.110838
1131,,,,0.0,0.0,0.0012205469000000002,0.10599700000000001
1132,,,,0.0,0.0,0.0011881698,0.10115600000000001
1133,,,,0.0,0.0,0.0011557927,0.09631500000000001
1134,,,,0.0,0.0,0.0011234156,0.091474
1135,,,,0.0,0.0,0.0010910385,0.086633
1136,,,,0.0,0.0,0.0010586614,0.1023556
1137,,,,0.0,0.0,0.0010262843,0.1180782
1138,,,,0.0,0.0,0.0009939072,0.1338008
1139,,,,0.0,0.0,0.0009615301,0.1495234
1140,,,,0.0,0.0,0.000929153,0.165246
1141,,,,0.0,0.0,0.0008967758999999999,0.1544078
1142,,,,0.0,0.0,0.0008643988,0.1435696
1143,,,,0.0,0.0,0.0008320217000000001,0.1327314
1144,,,,0.0,0.0,0.0007996446,0.12189320000000001
1145,,,,0.0,0.0,0.0007672675,0.111055
1146,,,,0.0,0.0,0.0007348903999999999,0.1174422
1147,,,,0.0,0.0,0.0007025133,0.1238294
1148,,,,0.0,0.0,0.0006701362000000001,0.13021660000000002
1149,,,,0.0,0.0,0.0006377590999999999,0.1366038
1150,,,,0.0,0.0,0.000605382,0.142991
1151,,,,0.0,0.0,0.0006181137,0.14999980000000002
1152,,,,0.0,0.0,0.0006308454,0.1570086
1153,,,,0.0,0.0,0.0006435771,0.1640174
1154,,,,0.0,0.0,0.0006563088,0.1710262
1155,,,,0.0,0.0,0.0006690405,0.178035
1156,,,,0.0,0.0,0.0006817722,0.1879338
1157,,,,0.0,0.0,0.0006945039,0.1978326
1158,,,,0.0,0.0,0.0007072356000000001,0.2077314
1159,,,,0.0,0.0,0.0007199673000000001,0.2176302
1160,,,,0.0,0.0,0.0007326990000000001,0.227529
1161,,,,0.0,0.0,0.0007454307000000001,0.237977
1162,,,,0.0,0.0,0.0007581624000000001,0.248425
1163,,,,0.0,0.0,0.0007708941000000001,0.258873
1164,,,,0.0,0.0,0.0007836258000000001,0.269321
1165,,,,0.0,0.0,0.0007963575000000001,0.279769
1166,,,,0.0,0.0,0.0008090892000000001,0.2845378
1167,,,,0.0,0.0,0.0008218209000000001,0.2893066
1168,,,,0.0,0.0,0.0008345526000000001,0.2940754
1169,,,,0.0,0.0,0.0008472843,0.2988442
1170,,,,0.0,0.0,0.000860016,0.303613
1171,,,,0.0,0.0,0.0008727477,0.3029626
1172,,,,0.0,0.0,0.0008854794,0.30231220000000003
1173,,,,0.0,0.0,0.0008982111,0.3016618
1174,,,,0.0,0.0,0.0009109428,0.3010114
1175,,,,0.0,0.0,0.0009236745,0.300361
1176,,,,0.0,0.0,0.0009364062,0.2979766
1177,,,,0.0,0.0,0.0009491379,0.29559219999999997
1178,,,,0.0,0.0,0.0009618696000000001,0.2932078
1179,,,,0.0,0.0,0.0009746013000000001,0.2908234
1180,,,,0.0,0.0,0.000987333,0.288439
1181,,,,0.0,0.0,0.0010000647,0.2906066
1182,,,,0.0,0.0,0.0010127964,0.2927742
1183,,,,0.0,0.0,0.0010255281,0.29494180000000003
1184,,,,0.0,0.0,0.0010382598,0.2971094
1185,,,,0.0,0.0,0.0010509915,0.299277
1186,,,,0.0,0.0,0.0010637232,0.2986124
1187,,,,0.0,0.0,0.0010764549,0.2979478
1188,,,,0.0,0.0,0.0010891866,0.2972832
1189,,,,0.0,0.0,0.0011019183,0.2966186
1190,,,,0.0,0.0,0.00111465,0.295954
1191,,,,0.0,0.0,0.0011273817,0.2995666
1192,,,,0.0,0.0,0.0011401134,0.3031792
1193,,,,0.0,0.0,0.0011528451,0.3067918
1194,,,,0.0,0.0,0.0011655768,0.31040439999999997
1195,,,,0.0,0.0,0.0011783085,0.314017
1196,,,,0.0,0.0,0.0011910402,0.3098842
1197,,,,0.0,0.0,0.0012037719,0.3057514
1198,,,,0.0,0.0,0.0012165036,0.3016186
1199,,,,0.0,0.0,0.0012292353,0.2974858
1200,,,,0.0,0.0,0.001241967,0.29335300000000003
1201,,,,0.0,0.0,0.0012397752,0.2938442
1202,,,,0.0,0.0,0.0012375834000000001,0.2943354
1203,,,,0.0,0.0,0.0012353916000000002,0.2948266
1204,,,,0.0,0.0,0.0012331998,0.2953178
1205,,,,0.0,0.0,0.001231008,0.295809
1206,,,,0.0,0.0,0.0012288162,0.2960692
1207,,,,0.0,0.0,0.0012266244,0.29632939999999997
1208,,,,0.0,0.0,0.0012244326000000001,0.2965896
1209,,,,0.0,0.0,0.0012222408,0.2968498
1210,,,,0.0,0.0,0.001220049,0.29711
1211,,,,0.0,0.0,0.0012178572,0.2997112
1212,,,,0.0,0.0,0.0012156654,0.3023124
1213,,,,0.0,0.0,0.0012134736,0.3049136
1214,,,,0.0,0.0,0.0012112818,0.3075148
1215,,,,0.0,0.0,0.00120909,0.310116
1216,,,,0.0,0.0,0.0012068982,0.310954
1217,,,,0.0,0.0,0.0012047064,0.311792
1218,,,,0.0,0.0,0.0012025146,0.31262999999999996
1219,,,,0.0,0.0,0.0012003228,0.31346799999999997
1220,,,,0.0,0.0,0.001198131,0.314306
1221,,,,0.0,0.0,0.0011959392,0.3138436
1222,,,,0.0,0.0,0.0011937474,0.31338119999999997
1223,,,,0.0,0.0,0.0011915556,0.3129188
1224,,,,0.0,0.0,0.0011893638,0.31245639999999997
1225,,,,0.0,0.0,0.001187172,0.311994
1226,,,,0.0,0.0,0.0011849802,0.313786
1227,,,,0.0,0.0,0.0011827884,0.315578
1228,,,,0.0,0.0,0.0011805965999999999,0.31737
1229,,,,0.0,0.0,0.0011784048,0.319162
1230,,,,0.0,0.0,0.001176213,0.320954
1231,,,,0.0,0.0,0.0011740212,0.320925
1232,,,,0.0,0.0,0.0011718294,0.320896
1233,,,,0.0,0.0,0.0011696376,0.320867
1234,,,,0.0,0.0,0.0011674457999999999,0.320838
1235,,,,0.0,0.0,0.001165254,0.320809
1236,,,,0.0,0.0,0.0011630622,0.32054900000000003
1237,,,,0.0,0.0,0.0011608704,0.320289
1238,,,,0.0,0.0,0.0011586786,0.320029
1239,,,,0.0,0.0,0.0011564868,0.31976899999999997
1240,,,,0.0,0.0,0.001154295,0.319509
1241,,,,0.0,0.0,0.0011521031999999999,0.31875739999999997
1242,,,,0.0,0.0,0.0011499114,0.3180058
1243,,,,0.0,0.0,0.0011477196,0.3172542
1244,,,,0.0,0.0,0.0011455278,0.3165026
1245,,,,0.0,0.0,0.001143336,0.315751
1246,,,,0.0,0.0,0.0011411442,0.3155344
1247,,,,0.0,0.0,0.0011389523999999999,0.3153178
1248,,,,0.0,0.0,0.0011367605999999999,0.3151012
1249,,,,0.0,0.0,0.0011345688,0.3148846
1250,,,,0.0,0.0,0.001132377,0.314668
1251,,,,0.0,0.0,0.0011186349199999999,0.3130494
1252,,,,0.0,0.0,0.00110489284,0.3114308
1253,,,,0.0,0.0,0.00109115076,0.3098122
1254,,,,0.0,0.0,0.0010774086799999999,0.3081936
1255,,,,0.0,0.0,0.0010636666,0.306575
1256,,,,0.0,0.0,0.00104992452,0.3035982
1257,,,,0.0,0.0,0.00103618244,0.3006214
1258,,,,0.0,0.0,0.00102244036,0.2976446
1259,,,,0.0,0.0,0.00100869828,0.2946678
1260,,,,0.0,0.0,0.0009949562,0.291691
1261,,,,0.0,0.0,0.00098121412,0.2870088
1262,,,,0.0,0.0,0.00096747204,0.2823266
1263,,,,0.0,0.0,0.00095372996,0.2776444
1264,,,,0.0,0.0,0.0009399878799999999,0.2729622
1265,,,,0.0,0.0,0.0009262458,0.26828
1266,,,,0.0,0.0,0.00091250372,0.2651154
1267,,,,0.0,0.0,0.00089876164,0.26195080000000004
1268,,,,0.0,0.0,0.0008850195600000001,0.2587862
1269,,,,0.0,0.0,0.00087127748,0.25562160000000006
1270,,,,0.0,0.0,0.0008575354,0.25245700000000004
1271,,,,0.0,0.0,0.00084379332,0.2590466
1272,,,,0.0,0.0,0.00083005124,0.26563620000000004
1273,,,,0.0,0.0,0.00081630916,0.2722258
1274,,,,0.0,0.0,0.00080256708,0.27881540000000005
1275,,,,0.0,0.0,0.0007888249999999999,0.285405
1276,,,,0.0,0.0,0.0007750829200000001,0.2854194
1277,,,,0.0,0.0,0.00076134084,0.2854338
1278,,,,0.0,0.0,0.00074759876,0.2854482
1279,,,,0.0,0.0,0.0007338566800000001,0.2854626
1280,,,,0.0,0.0,0.0007201146,0.285477
1281,,,,0.0,0.0,0.00070637252,0.2864018
1282,,,,0.0,0.0,0.00069263044,0.2873266
1283,,,,0.0,0.0,0.00067888836,0.2882514
1284,,,,0.0,0.0,0.0006651462800000001,0.2891762
1285,,,,0.0,0.0,0.0006514042,0.290101
1286,,,,0.0,0.0,0.0006376621200000001,0.2890316
1287,,,,0.0,0.0,0.0006239200400000001,0.2879622
1288,,,,0.0,0.0,0.00061017796,0.2868928
1289,,,,0.0,0.0,0.00059643588,0.2858234
1290,,,,0.0,0.0,0.0005826938000000001,0.284754
1291,,,,0.0,0.0,0.00056895172,0.282702
1292,,,,0.0,0.0,0.00055520964,0.28065
1293,,,,0.0,0.0,0.00054146756,0.278598
1294,,,,0.0,0.0,0.0005277254800000001,0.276546
1295,,,,0.0,0.0,0.0005139834,0.274494
1296,,,,0.0,0.0,0.00050024132,0.27218200000000004
1297,,,,0.0,0.0,0.00048649924000000006,0.26987
1298,,,,0.0,0.0,0.0004727571600000001,0.267558
1299,,,,0.0,0.0,0.00045901508,0.265246
1300,,,,0.0,0.0,0.00044527300000000004,0.262934
1301,,,,0.0,0.0,0.00043678000200000005,0.2583674
1302,,,,0.0,0.0,0.00042828700400000005,0.2538008
1303,,,,0.0,0.0,0.00041979400600000006,0.24923420000000002
1304,,,,0.0,0.0,0.00041130100800000006,0.2446676
1305,,,,0.0,0.0,0.00040280801,0.240101
1306,,,,0.0,0.0,0.000394315012,0.23898840000000002
1307,,,,0.0,0.0,0.000385822014,0.23787580000000003
1308,,,,0.0,0.0,0.000377329016,0.2367632
1309,,,,0.0,0.0,0.000368836018,0.23565060000000002
1310,,,,0.0,0.0,0.00036034302,0.23453800000000002
1311,,,,0.0,0.0,0.00035185002200000003,0.23005820000000002
1312,,,,0.0,0.0,0.000343357024,0.2255784
1313,,,,0.0,0.0,0.000334864026,0.2210986
1314,,,,0.0,0.0,0.000326371028,0.2166188
1315,,,,0.0,0.0,0.00031787803,0.212139
1316,,,,0.0,0.0,0.000309385032,0.2099858
1317,,,,0.0,0.0,0.000300892034,0.2078326
1318,,,,0.0,0.0,0.000292399036,0.20567939999999998
1319,,,,0.0,0.0,0.000283906038,0.2035262
1320,,,,0.0,0.0,0.00027541304,0.201373
1321,,,,0.0,0.0,0.00026692004199999997,0.1991186
1322,,,,0.0,0.0,0.000258427044,0.1968642
1323,,,,0.0,0.0,0.000249934046,0.1946098
1324,,,,0.0,0.0,0.00024144104799999998,0.19235539999999998
1325,,,,0.0,0.0,0.00023294804999999998,0.190101
1326,,,,0.0,0.0,0.000224455052,0.178338
1327,,,,0.0,0.0,0.000215962054,0.166575
1328,,,,0.0,0.0,0.000207469056,0.154812
1329,,,,0.0,0.0,0.000198976058,0.14304899999999998
1330,,,,0.0,0.0,0.00019048305999999998,0.13128599999999999
1331,,,,0.0,0.0,0.00018199006199999998,0.13135819999999998
1332,,,,0.0,0.0,0.00017349706399999998,0.1314304
1333,,,,0.0,0.0,0.000165004066,0.1315026
1334,,,,0.0,0.0,0.00015651106799999997,0.13157480000000002
1335,,,,0.0,0.0,0.00014801806999999997,0.13164700000000001
1336,,,,0.0,0.0,0.00013952507199999997,0.1293494
1337,,,,0.0,0.0,0.00013103207399999998,0.1270518
1338,,,,0.0,0.0,0.00012253907599999998,0.1247542
1339,,,,0.0,0.0,0.00011404607799999999,0.1224566
1340,,,,0.0,0.0,0.00010555307999999999,0.12015899999999999
1341,,,,0.0,0.0,9.7060082e-05,0.10810979999999999
1342,,,,0.0,0.0,8.8567084e-05,0.0960606
1343,,,,0.0,0.0,8.007408599999995e-05,0.08401139999999999
1344,,,,0.0,0.0,7.158108799999995e-05,0.0719622
1345,,,,0.0,0.0,6.308808999999996e-05,0.059913
1346,,,,0.0,0.0,5.459509199999996e-05,0.0493222
1347,,,,0.0,0.0,4.610209399999996e-05,0.0387314
1348,,,,0.0,0.0,3.760909599999997e-05,0.028140599999999995
1349,,,,0.0,0.0,2.911609799999997e-05,0.017549799999999997
1350,,,,0.0,0.0,2.06231e-05,0.006959
1351,,,,0.0,0.0,2.0231102e-05,0.0055861999999999995
1352,,,,0.0,0.0,1.9839104e-05,0.0042134
1353,,,,0.0,0.0,1.9447106e-05,0.0028406000000000004
1354,,,,0.0,0.0,1.9055108e-05,0.0014678
1355,,,,0.0,0.0,1.8663109999999998e-05,9.499999999999999e-05
1356,,,,0.0,0.0,1.8271111999999998e-05,7.639999999999999e-05
1357,,,,0.0,0.0,1.7879113999999998e-05,5.7799999999999995e-05
